model_tier,model_id,source_folder,threshold,rows,accuracy,macro_f1,spam_precision,spam_recall,safe_precision,safe_recall,false_positive_rate,false_negative_rate,true_safe,true_spam,false_positives,false_negatives,pred_safe,pred_spam,parse_ok_rate,min_macro_f1_bar,min_spam_recall_bar,max_false_positive_rate_bar,clears_zero_shot_bar
E4B,google/gemma-4-E4B-it,personal_image_spam,0.63,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.64,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.65,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.66,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.67,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.68,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.69,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.70,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.71,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.72,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.73,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.74,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.75,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.76,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.77,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.78,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.79,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.80,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.81,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.82,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.83,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.84,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.85,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.86,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.87,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.88,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.89,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.90,107,0.271028037383,0.213235294118,1,0.271028037383,0,0,0,0.728971962617,0,107,0,78,78,29,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.91,107,0.261682242991,0.207407407407,1,0.261682242991,0,0,0,0.738317757009,0,107,0,79,79,28,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.92,107,0.261682242991,0.207407407407,1,0.261682242991,0,0,0,0.738317757009,0,107,0,79,79,28,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.93,107,0.261682242991,0.207407407407,1,0.261682242991,0,0,0,0.738317757009,0,107,0,79,79,28,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.94,107,0.261682242991,0.207407407407,1,0.261682242991,0,0,0,0.738317757009,0,107,0,79,79,28,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.95,107,0.261682242991,0.207407407407,1,0.261682242991,0,0,0,0.738317757009,0,107,0,79,79,28,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.96,107,0.252336448598,0.201492537313,1,0.252336448598,0,0,0,0.747663551402,0,107,0,80,80,27,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.97,107,0.252336448598,0.201492537313,1,0.252336448598,0,0,0,0.747663551402,0,107,0,80,80,27,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.98,107,0.252336448598,0.201492537313,1,0.252336448598,0,0,0,0.747663551402,0,107,0,80,80,27,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.99,107,0.252336448598,0.201492537313,1,0.252336448598,0,0,0,0.747663551402,0,107,0,80,80,27,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,1.00,107,0.252336448598,0.201492537313,1,0.252336448598,0,0,0,0.747663551402,0,107,0,80,80,27,0.990654205607,0.8,0.85,0.05,False
